rut_origen,dv_origen,banco_origen,cuenta_origen,rut_destino,dv_destino,banco_destino,cuenta_destino,monto_transf,tipo_transf,fecha_transferencia,hora_transferencia,comentario
11297721,0,Itau,58258449,11881554,5,Banco Estado,90529067,110568,TEF,2023-11-12,13:00:00,Servicios
16633209,0,Banco BCI,99742725,21333262,2,Banco BCI,40661233,99715,TEF,2023-11-08,05:00:00,Servicios
9568900,5,Banco BCI,57052332,5392068,6,Scotiabank,48758205,13777,TEF,2023-11-25,04:00:00,Préstamo
6528316,6,Banco BCI,78385026,20289867,7,Itau,14304542,143495,TEF,2023-10-26,18:00:00,Honorarios
16954312,2,Banco BCI,39090900,10656359,4,Itau,43584318,162383,TEF,2023-10-04,00:00:00,Pago
2120166,7,Banco Estado,31083053,8156802,4,Banco BCI,58142047,101199,TEF,2023-10-23,00:00:00,Devolución
16207005,8,Itau,83747723,2458163,7,Banco BCI,57457984,45644,TEF,2023-11-24,09:00:00,Honorarios
19232616,1,Banco Estado,83358474,19575333,8,Banco de Chile,18730200,26264,TEF,2023-11-27,21:00:00,Devolución
22574023,2,Itau,63805958,5202003,6,Scotiabank,93767654,220309,TEF,2023-10-19,12:00:00,Remuneración
11454493,3,Banco Estado,32653872,19197377,3,Itau,76775720,156256,TEF,2023-10-04,16:00:00,Honorarios
14263273,8,Banco Estado,97295200,9009658,1,Banco BCI,45925741,7499,TEF,2023-10-12,00:00:00,Remuneración
7579474,K,Banco Santander,48223318,11019603,8,Scotiabank,54983781,114425,TEF,2023-10-25,00:00:00,Remuneración
4259340,1,Scotiabank,76571823,5538460,7,Banco BCI,32668108,230381,TEF,2023-11-13,02:00:00,Remuneración
18965210,1,Scotiabank,26431214,20718308,5,Banco Santander,47323295,197028,TEF,2023-10-12,16:00:00,Devolución
1270950,0,Banco Santander,65201726,16555577,3,Banco Estado,77999742,208854,TEF,2023-10-13,21:00:00,Devolución
17385537,4,Itau,49861711,20432453,6,Banco Santander,72059775,185064,TEF,2023-10-11,14:00:00,Remuneración
22251950,3,Banco Estado,29106235,5652977,0,Banco BCI,56687830,212382,TEF,2023-11-04,17:00:00,Honorarios
16318366,0,Banco de Chile,10286264,21244412,1,Scotiabank,85009141,61732,TEF,2023-11-07,23:00:00,Servicios
22949551,8,Banco de Chile,60324180,12901911,9,Banco Estado,58716752,200777,TEF,2023-10-02,14:00:00,Préstamo
19245678,4,Scotiabank,45945729,6352106,4,Scotiabank,33636850,132443,TEF,2023-10-14,09:00:00,Remuneración
7336490,9,Scotiabank,69106845,20055140,K,Banco BCI,24805454,130155,TEF,2023-11-08,01:00:00,Abono
11061752,6,Banco Estado,39527464,11351962,0,Itau,13627650,142106,TEF,2023-11-05,08:00:00,Devolución
5652977,0,Banco BCI,56687830,4495540,9,Banco de Chile,23704151,156913,TEF,2023-11-17,23:00:00,Préstamo
3889046,9,Banco de Chile,79763278,21904871,3,Banco Estado,85761998,244949,TEF,2023-11-22,17:00:00,Devolución
8289971,4,Scotiabank,33908037,6996678,9,Banco Estado,91526381,115188,TEF,2023-10-15,20:00:00,Préstamo
22775748,9,Banco de Chile,25915985,12538761,5,Banco Estado,75284373,51781,TEF,2023-10-05,15:00:00,Honorarios
14305356,K,Banco BCI,95067427,10928329,0,Scotiabank,80612380,106099,TEF,2023-11-12,13:00:00,Préstamo
2458163,7,Banco BCI,57457984,19913677,0,Scotiabank,47799876,109269,TEF,2023-11-12,12:00:00,Préstamo
2010369,2,Banco Estado,49459054,2569568,8,Banco Estado,44955973,115163,TEF,2023-10-02,11:00:00,Pago
16716774,9,Banco Estado,20093030,8158607,5,Banco Santander,96546927,180100,TEF,2023-10-11,09:00:00,Devolución
2821140,1,Banco de Chile,23562390,21891583,8,Banco de Chile,83027622,66822,TEF,2023-10-09,18:00:00,Remuneración
19213854,0,Banco Estado,93571464,22631472,3,Banco de Chile,76914705,21674,TEF,2023-11-04,23:00:00,Pago
21244412,1,Scotiabank,85009141,21167838,2,Banco de Chile,66719671,233194,TEF,2023-10-27,16:00:00,Pago
11051243,1,Scotiabank,71804445,10997594,7,Banco Estado,80547552,136110,TEF,2023-11-03,04:00:00,Honorarios
22587462,6,Banco BCI,22227773,4909796,8,Banco BCI,32038230,110131,TEF,2023-10-08,18:00:00,Varios
4297418,0,Banco BCI,34894766,8111160,4,Itau,39838268,59107,TEF,2023-10-15,20:00:00,Servicios
3611755,1,Scotiabank,54436315,14698093,0,Banco de Chile,78609890,52249,TEF,2023-10-07,17:00:00,Abono
13392636,5,Banco Santander,94850799,17758674,1,Scotiabank,28748226,181527,TEF,2023-10-18,15:00:00,Varios
22574023,2,Itau,63805958,12525502,1,Banco BCI,78942239,145888,TEF,2023-11-25,08:00:00,Abono
9450428,5,Itau,44113531,5699233,2,Banco Estado,75880180,78309,TEF,2023-11-29,07:00:00,Devolución
14688760,4,Banco BCI,72673969,19799855,2,Banco Santander,69128477,35697,TEF,2023-10-25,23:00:00,Servicios
6912654,6,Banco de Chile,12850317,4362441,8,Itau,47465803,59682,TEF,2023-11-01,17:00:00,Honorarios
5918692,9,Itau,56833708,14107239,0,Itau,27797621,204232,TEF,2023-11-25,11:00:00,Varios
24013392,2,Itau,13884486,11522918,2,Scotiabank,96494166,159694,TEF,2023-11-27,01:00:00,Préstamo
23838779,K,Banco Estado,91549925,23739797,K,Scotiabank,46421733,16434,TEF,2023-11-21,20:00:00,Varios
10287238,2,Banco Estado,83972438,18705891,8,Itau,34441943,105517,TEF,2023-10-01,17:00:00,Servicios
20467709,2,Banco de Chile,75400097,2277904,0,Banco de Chile,66952022,51340,TEF,2023-10-10,00:00:00,Remuneración
18218597,8,Banco Santander,83886328,22832748,5,Scotiabank,74293978,54257,TEF,2023-11-13,14:00:00,Préstamo
24816716,8,Banco BCI,99908567,8077328,0,Scotiabank,65427699,224404,TEF,2023-11-01,14:00:00,Varios
23832342,9,Scotiabank,31008909,10468319,K,Scotiabank,72221794,97238,TEF,2023-10-16,12:00:00,Honorarios
18194305,1,Itau,94471879,16719220,2,Banco Estado,20617381,18707,TEF,2023-11-20,00:00:00,Devolución
7336490,9,Scotiabank,69106845,8239146,4,Itau,33532092,193308,TEF,2023-10-07,02:00:00,Pago
3777701,1,Itau,47604951,5202003,6,Scotiabank,93767654,231171,TEF,2023-11-25,11:00:00,Honorarios
18218597,8,Banco Santander,83886328,13046963,4,Scotiabank,21179115,14842,TEF,2023-11-19,01:00:00,Remuneración
4259211,4,Banco Estado,40773741,11215311,9,Itau,15684784,10314,TEF,2023-10-23,04:00:00,Honorarios
24746758,K,Scotiabank,45457574,24560942,3,Itau,77765135,74963,TEF,2023-10-14,15:00:00,Remuneración
10941594,K,Banco BCI,25141919,2749261,8,Scotiabank,31739090,43320,TEF,2023-11-13,04:00:00,Honorarios
19443198,1,Scotiabank,25304655,17280563,0,Banco de Chile,77421100,82834,TEF,2023-10-15,15:00:00,Préstamo
4804670,8,Banco BCI,47810127,22594294,7,Itau,88073534,99683,TEF,2023-10-27,02:00:00,Servicios
22590742,4,Itau,11962619,17102281,1,Scotiabank,39538076,239966,TEF,2023-10-18,19:00:00,Pago
14459647,6,Banco Estado,21553186,11297721,0,Itau,58258449,15823,TEF,2023-11-02,15:00:00,Devolución
22182877,7,Banco Estado,33413359,8247448,2,Banco de Chile,60800286,152165,TEF,2023-11-21,16:00:00,Abono
21907888,7,Itau,94373170,19087094,1,Banco de Chile,81575771,219204,TEF,2023-10-28,03:00:00,Servicios
16842473,2,Banco BCI,65771784,14282831,1,Scotiabank,58386509,241884,TEF,2023-11-08,21:00:00,Préstamo
8239146,4,Itau,33532092,14207063,6,Scotiabank,39517836,22152,TEF,2023-10-15,15:00:00,Devolución
21531607,6,Banco Santander,12039655,18428353,6,Scotiabank,85272484,170704,TEF,2023-10-29,23:00:00,Varios
12572032,9,Banco de Chile,71819152,16746362,0,Itau,12766955,206120,TEF,2023-11-10,16:00:00,Remuneración
8553963,4,Banco Santander,64784102,8111160,4,Itau,39838268,237709,TEF,2023-11-28,12:00:00,Remuneración
19704777,9,Banco de Chile,10808966,11933813,3,Itau,78523049,19826,TEF,2023-10-24,16:00:00,Pago
2700206,2,Banco BCI,61007740,24729717,4,Banco BCI,69835878,178791,TEF,2023-10-12,18:00:00,Pago
15897588,3,Banco BCI,71188667,22281425,6,Itau,18000250,227756,TEF,2023-11-15,06:00:00,Remuneración
5056648,7,Itau,13157749,2877153,8,Scotiabank,39980414,158130,TEF,2023-11-29,05:00:00,Abono
14211276,7,Itau,35344016,17143583,2,Scotiabank,89682148,210860,TEF,2023-11-29,05:00:00,Remuneración
12598425,8,Banco de Chile,90596967,16271242,1,Banco Santander,13867227,128232,TEF,2023-10-25,18:00:00,Remuneración
11019603,8,Scotiabank,54983781,3889046,9,Banco de Chile,79763278,183106,TEF,2023-11-26,08:00:00,Devolución
16328529,7,Scotiabank,93009551,7336490,9,Scotiabank,69106845,247592,TEF,2023-10-06,06:00:00,Abono
2821467,8,Banco BCI,47604765,21402772,7,Banco BCI,85893638,108456,TEF,2023-11-14,17:00:00,Servicios
8239067,0,Scotiabank,58069236,19348672,4,Banco de Chile,58933853,175957,TEF,2023-10-08,02:00:00,Préstamo
1623598,8,Banco de Chile,91493688,11454493,3,Banco Estado,32653872,26802,TEF,2023-10-09,05:00:00,Honorarios
21434603,8,Banco de Chile,53013916,13102548,6,Banco de Chile,10288994,141710,TEF,2023-10-06,04:00:00,Honorarios
13794909,3,Itau,96128634,8973921,8,Banco de Chile,91603098,19533,TEF,2023-11-17,03:00:00,Devolución
18591535,2,Scotiabank,70211447,18410018,1,Banco BCI,65516048,127130,TEF,2023-10-18,22:00:00,Varios
11635038,8,Banco de Chile,36323839,21907888,7,Itau,94373170,166014,TEF,2023-10-29,20:00:00,Varios
21891583,8,Banco de Chile,83027622,10941594,K,Banco BCI,25141919,64654,TEF,2023-11-08,09:00:00,Pago
11255375,1,Scotiabank,73657910,12916918,6,Scotiabank,69755133,246422,TEF,2023-10-14,13:00:00,Pago
13392636,5,Banco Santander,94850799,17850290,5,Banco de Chile,24122672,86342,TEF,2023-10-20,23:00:00,Préstamo
22973335,6,Itau,17012592,22594294,7,Itau,88073534,163357,TEF,2023-11-09,18:00:00,Remuneración
19213854,0,Banco Estado,93571464,5687513,3,Banco de Chile,44805742,76196,TEF,2023-10-12,15:00:00,Remuneración
3089836,9,Banco Estado,16009510,4259340,1,Scotiabank,76571823,152424,TEF,2023-10-17,19:00:00,Remuneración
1600033,9,Banco de Chile,64441259,22281425,6,Itau,18000250,199122,TEF,2023-10-18,22:00:00,Servicios
12098568,8,Banco BCI,41242982,17447708,8,Scotiabank,99356519,92650,TEF,2023-10-17,19:00:00,Abono
12488156,9,Itau,59237711,18217248,2,Banco Santander,22263221,9755,TEF,2023-11-02,06:00:00,Remuneración
22634624,9,Banco BCI,34642315,5046504,4,Banco Estado,85814657,213418,TEF,2023-10-04,14:00:00,Préstamo
6812608,0,Banco Santander,19255291,22595727,2,Banco BCI,92510237,54689,TEF,2023-11-14,07:00:00,Servicios
15488765,1,Itau,88577467,21570179,0,Banco Santander,46609830,173718,TEF,2023-11-27,15:00:00,Varios
13324859,2,Banco Estado,10151120,18995510,1,Banco de Chile,94076677,113672,TEF,2023-11-23,21:00:00,Servicios
13625862,1,Banco Santander,73943400,22716679,5,Itau,37544017,233349,TEF,2023-11-12,19:00:00,Varios
6510716,4,Banco BCI,66017919,11215311,9,Itau,15684784,142669,TEF,2023-10-14,21:00:00,Honorarios
22993183,3,Banco Estado,16042234,12538761,5,Banco Estado,75284373,231807,TEF,2023-11-06,18:00:00,Varios
17385537,4,Itau,49861711,23402485,0,Banco Santander,26661606,58186,TEF,2023-10-17,05:00:00,Pago
14107239,0,Itau,27797621,19664537,7,Banco Santander,38049712,148688,TEF,2023-11-09,12:00:00,Abono
23441315,2,Banco Estado,84058636,16719220,2,Banco Estado,20617381,230431,TEF,2023-11-07,08:00:00,Devolución
4534059,4,Banco de Chile,72250874,12676606,K,Itau,38504715,148280,TEF,2023-10-10,10:00:00,Pago
13302644,5,Itau,87069793,21393442,9,Scotiabank,11760901,247605,TEF,2023-11-05,05:00:00,Devolución
19664537,7,Banco Santander,38049712,17025439,5,Banco de Chile,44827984,124499,TEF,2023-10-24,07:00:00,Devolución
6528316,6,Banco BCI,78385026,14766465,7,Scotiabank,54435997,168648,TEF,2023-11-10,19:00:00,Honorarios
23499928,9,Banco BCI,69332390,21685751,3,Banco de Chile,52518525,241047,TEF,2023-10-11,22:00:00,Abono
2351251,2,Scotiabank,88654718,14207523,3,Banco BCI,29091666,116023,TEF,2023-10-03,09:00:00,Honorarios
11061752,6,Banco Estado,39527464,22155020,1,Itau,36550941,206374,TEF,2023-10-06,18:00:00,Honorarios
8156802,4,Banco BCI,58142047,7016072,4,Scotiabank,48882053,61460,TEF,2023-11-28,09:00:00,Abono
1623598,8,Banco de Chile,91493688,20867123,4,Banco BCI,44951840,20924,TEF,2023-11-30,07:00:00,Abono
2108528,1,Scotiabank,88716311,4360602,0,Scotiabank,94304474,126818,TEF,2023-11-17,13:00:00,Varios
1873420,5,Banco BCI,35305966,17431434,K,Banco Estado,10544124,141719,TEF,2023-10-30,05:00:00,Varios
18974745,7,Banco Estado,81970379,17289340,2,Banco de Chile,42535686,147878,TEF,2023-10-27,14:00:00,Varios
17102281,1,Scotiabank,39538076,21907888,7,Itau,94373170,188938,TEF,2023-10-08,16:00:00,Pago
3837503,1,Banco Estado,91576889,13527171,2,Banco de Chile,24516832,120715,TEF,2023-11-17,12:00:00,Pago
19040698,K,Scotiabank,60846738,21434603,8,Banco de Chile,53013916,206439,TEF,2023-11-03,08:00:00,Devolución
23519607,0,Banco BCI,35847243,23832342,9,Scotiabank,31008909,141201,TEF,2023-10-14,12:00:00,Pago
2913298,K,Banco Estado,31602867,24746758,K,Scotiabank,45457574,79445,TEF,2023-11-23,15:00:00,Préstamo
15042758,7,Banco Santander,73850642,20473533,9,Banco Santander,16701171,27522,TEF,2023-10-03,21:00:00,Varios
20781373,2,Banco Santander,45411287,13778456,4,Banco BCI,80818026,41091,TEF,2023-10-21,00:00:00,Varios
19131335,9,Scotiabank,75573189,16318366,0,Banco de Chile,10286264,199700,TEF,2023-10-28,13:00:00,Honorarios
16954312,2,Banco BCI,39090900,8087152,9,Banco de Chile,89830752,144287,TEF,2023-10-22,08:00:00,Devolución
24294910,3,Banco de Chile,44106190,13493751,2,Banco Estado,46640156,181341,TEF,2023-11-12,23:00:00,Honorarios
21641463,K,Itau,21971080,1589425,8,Banco BCI,25939354,144353,TEF,2023-11-09,18:00:00,Varios
19349074,7,Scotiabank,38372261,23310150,7,Banco de Chile,18417862,144086,TEF,2023-11-29,10:00:00,Préstamo
